economy,series,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
RWA,NY.GDP.PCAP.CD,609.7542974,668.5278483,725.2049521,722.9290868,742.9662434,751.1105055,744.7943858,772.2948846,783.8127901,820.1772393,786.3018148
RWA,SE.ADT.LITR.ZS,65.85227203,,68.3310318,,70.80413055,,,,73.21559143,,
RWA,SM.POP.REFG,55398,55325,58217,73352,73822,144739,156065,170991,145359,145054,139491
RWA,SM.POP.REFG.OR,115519,106832,97357,83943,79396,286357,286063,258986,247469,246407,245781
RWA,SP.DYN.LE00.IN,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7,69.024,69.329
SAS,DT.ODA.ODAT.CD,14937079826,16790580208,14127879780,13938530186,15579910065,15697990137,13996180038,14984450001,12216689911,14955590141,16582060226
SAS,NY.GDP.PCAP.CD,1257.499508,1368.916304,1366.059425,1383.316909,1496.014996,1543.048131,1696.739629,1911.329754,1944.006635,1987.56834,1875.441391
SAS,SE.ADT.LITR.ZS,66.01901,66.51319,67.26778,68.01311,68.73479,69.65735,70.99917,71.69515,72.24388,72.95145,73.65452
SAS,SM.POP.REFG,2411151,2193334,2127348,2099345,2277339,2285493,1912223,2620697,2600363,2562316,2593688
SAS,SM.POP.REFG.OR,3344515,2928092,2842239,2788669,3107703,3134442,2765647,2909950,2973842,3024300,2916419
SAS,SP.DYN.LE00.IN,66.8487685,67.25831619,67.64633754,68.00771543,68.34020332,68.64190072,68.9161581,69.17132773,69.41226994,69.64361743,69.8678468
SAU,DT.ODA.ODAT.CD,,,,,,,,,,,
SAU,NY.GDP.PCAP.CD,19262.5476,23745.88058,25243.602,24845.12466,24464.21256,20627.92178,19878.76817,20802.46179,24228.83904,23450.56202,20203.66888
SAU,SE.ADT.LITR.ZS,,,,94.4263382,,,,95.32862854,,,97.58506775
SAU,SM.POP.REFG,578,595,575,557,559,122,136,153,263,315,330
SAU,SM.POP.REFG.OR,659,733,811,575,616,686,937,1219,1492,1721,2003
SAU,SP.DYN.LE00.IN,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,75.133,75.28
SDN,DT.ODA.ODAT.CD,2025849976,1742400024,1369119995,1504770020,874630004.9,968150024.4,809070007.3,861409973.1,967489990.2,1535380005,2347719971
SDN,NY.GDP.PCAP.CD,1683.211914,1947.184204,1746.031982,1781.010254,2022.724243,2184.542236,2583.447266,3178.314209,773.5070801,755.3289795,615.4620972
SDN,SE.ADT.LITR.ZS,,,,,,,,,60.6971817,,
SDN,SM.POP.REFG,178305,139407,152188,159848,277818,309632,421459,906590,1078280,1055489,1040288
SDN,SM.POP.REFG.OR,387265,500004,568934,648936,665956,627080,650391,694556,724787,734780,787823
SDN,SP.DYN.LE00.IN,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,65.53
SEN,DT.ODA.ODAT.CD,936400024.4,1054599976,1075760010,994479980.5,1108680054,869400024.4,731219970.7,908179992.7,998940002.4,1438040039,1610969971
SEN,NY.GDP.PCAP.CD,1271.583281,1366.774501,1317.779802,1372.665779,1396.657339,1219.249415,1269.903294,1361.701972,1458.081584,1435.830367,1462.808169
SEN,SE.ADT.LITR.ZS,,51.81454849,,43.53450012,,,,51.90042114,,,
SEN,SM.POP.REFG,20670,20640,14229,14241,14267,14383,14575,14646,14359,14467,14361
SEN,SM.POP.REFG.OR,16255,17710,18717,19815,23110,21267,23054,26584,18208,17208,13986
SEN,SP.DYN.LE00.IN,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,67.941,68.213
SGP,DT.ODA.ODAT.CD,,,,,,,,,,,
SGP,NY.GDP.PCAP.CD,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56860.41324,61150.7272,66859.33834,65831.18943,60729.45035
SGP,SE.ADT.LITR.ZS,95.85733032,96.18604279,96.36978912,96.54801941,96.71669006,96.82549286,97.04956055,97.2022171,97.34485626,97.47958374,97.1318512
SGP,SM.POP.REFG,5,,,,5,,,,,,
SGP,SM.POP.REFG.OR,74,65,64,61,55,50,38,48,46,39,37
SGP,SP.DYN.LE00.IN,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195,83.74390244
SLB,DT.ODA.ODAT.CD,332850006.1,327880004.9,305100006.1,289829986.6,200520004.3,190029998.8,175500000,186809997.6,195559997.6,223889999.4,214259994.5
SLB,NY.GDP.PCAP.CD,1604.148888,1938.775694,2141.914041,2248.727594,2274.966251,2167.155394,2225.475204,2332.898555,2411.897904,2344.048976,2250.601164
SLB,SE.ADT.LITR.ZS,,,,,,,,,,,
SLB,SM.POP.REFG,,,,,5,5,,,,,
SLB,SM.POP.REFG.OR,75,72,60,60,70,71,71,57,33,34,37
SLB,SP.DYN.LE00.IN,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835,72.996,73.132
SLE,DT.ODA.ODAT.CD,458299987.8,423890014.6,439709991.5,449070007.3,912530029.3,944340026.9,693260009.8,541169982.9,507980011,566099975.6,836799987.8
SLE,NY.GDP.PCAP.CD,401.8348761,448.3376621,566.3782351,716.8358269,714.6997957,588.2288628,501.4151655,496.6822949,533.9915333,521.7548367,509.376594
SLE,SE.ADT.LITR.ZS,,,,32.42617035,,,,,43.20632935,,
SLE,SM.POP.REFG,8362,8091,4203,2816,1371,760,683,678,591,441,342
SLE,SM.POP.REFG.OR,11261,7985,6191,5305,4988,4900,4678,4496,4846,5288,5734
SLE,SP.DYN.LE00.IN,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,54.696,55.066
SLV,DT.ODA.ODAT.CD,302420013.4,297390014.6,219910003.7,169139999.4,98069999.69,89699996.95,128970001.2,151619995.1,253440002.4,302940002.4,626669982.9
SLV,NY.GDP.PCAP.CD,2983.228806,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775,4167.730939,3798.636521
SLV,SE.ADT.LITR.ZS,84.49272156,85.49398804,,86.76757813,,87.96984863,88.14176941,88.48271179,89.00859833,89.13791656,89.98452759
SLV,SM.POP.REFG,39,39,43,42,33,46,41,40,44,48,48
SLV,SM.POP.REFG.OR,4978,6725,8173,9634,10968,14778,19617,25876,32562,41816,45640
SLV,SP.DYN.LE00.IN,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,73.317,73.533
SMR,DT.ODA.ODAT.CD,,,,,,,,,,,
SMR,NY.GDP.PCAP.CD,60254.7763,57297.51331,49988.46363,51570.98395,50817.33082,42662.90241,43828.23155,45399.02898,48996.59299,47727.13489,45515.7577
SMR,SE.ADT.LITR.ZS,,,,,,,,,,,
SMR,SM.POP.REFG,,,,,,,,,,,
SMR,SM.POP.REFG.OR,,,,,,,,,,,
SMR,SP.DYN.LE00.IN,,,,,,,,,,,
SOM,DT.ODA.ODAT.CD,505679992.7,1096979980,988419982.9,1053579956,1108199951,1260560059,1182640015,1759369995,1573180054,1719739990,3039689941
SOM,NY.GDP.PCAP.CD,,,,350.1681618,374.1147807,386.437817,389.8220615,384.4634014,389.8313955,419.3948077,438.2551656
SOM,SE.ADT.LITR.ZS,,,,,,,,,,,
SOM,SM.POP.REFG,1934,2100,2307,2426,2732,8081,11579,14565,16738,17882,11220
SOM,SM.POP.REFG.OR,770141,1077038,1136709,1121760,1106430,1123144,1012320,986386,949637,901596,812356
SOM,SP.DYN.LE00.IN,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397,57.697
SRB,DT.ODA.ODAT.CD,661469970.7,1366160034,1078290039,743799987.8,350839996.3,301230011,621770019.5,1681550049,1062709961,557090026.9,480100006.1
SRB,NY.GDP.PCAP.CD,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7730.691746
SRB,SE.ADT.LITR.ZS,,97.96240997,,,,,98.84150696,,,99.48252869,
SRB,SM.POP.REFG,73604,70702,66367,57079,43749,35326,36517,32205,30944,26427,26085
SRB,SM.POP.REFG.OR,183284,161664,158903,48725,45730,38620,36928,33246,32368,31251,29976
SRB,SP.DYN.LE00.IN,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537,74.22926829
SSA,DT.ODA.ODAT.CD,44223909771,47261579590,46687270107,47606760048,46396479828,44729060184,44265040108,49524379531,50870599812,53000179819,66831930019
SSA,NY.GDP.PCAP.CD,1669.610665,1829.868734,1851.865128,1912.511337,1927.283887,1691.410566,1536.929331,1621.632341,1605.490023,1617.541932,1500.852648
SSA,SE.ADT.LITR.ZS,58.66814041,60.24391174,61.37615967,62.24433899,62.89559174,63.49285889,64.20291138,64.46804047,64.99101257,65.42196655,65.81336975
SSA,SM.POP.REFG,2195416,2699443,2835685,3005564,3745809,4471283,5191332,6327923,6400172,6402984,6657668
SSA,SM.POP.REFG.OR,2810062,3371529,3535014,3702363,4479198,5233426,6007856,7213999,7241625,7290851,7417822
SSA,SP.DYN.LE00.IN,56.72376828,57.45450696,58.14802592,58.80002042,59.40349335,59.95148449,60.44110945,60.87879141,61.27199431,61.6263562,61.94978362
SSD,DT.ODA.ODAT.CD,,435829986.6,1186260010,1399300049,1959109985,1674829956,1587030029,2183239990,1577500000,1676640015,1820319946
SSD,NY.GDP.PCAP.CD,1535.706892,1516.404378,1179.739711,1779.470365,1322.820364,1119.651437,,,,,
SSD,SE.ADT.LITR.ZS,,,,,,,,,34.52275848,,
SSD,SM.POP.REFG,,105023,202581,229587,248152,263012,262558,283405,291838,298309,314438
SSD,SM.POP.REFG.OR,,,87007,114468,616206,778722,1436707,2439888,2285301,2234805,2188785
SSD,SP.DYN.LE00.IN,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846,58.095
SSF,DT.ODA.ODAT.CD,44362909771,47308849588,46736460109,47638810048,46408999828,44743330184,44277760108,49547509531,50877319811,53062929819,66837880019
SSF,NY.GDP.PCAP.CD,1670.554032,1830.882645,1852.840892,1913.737226,1928.534202,1692.674294,1538.244417,1622.982614,1606.863419,1618.920771,1501.779422
SSF,SE.ADT.LITR.ZS,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012,63.54935837,64.25765991,64.51748657,65.03897858,65.46861267,65.85871887
SSF,SM.POP.REFG,2195416,2699443,2835685,3005564,3745809,4471283,5191332,6327923,6400172,6402984,6657668
SSF,SM.POP.REFG.OR,2810109,3371568,3535044,3702387,4479221,5233445,6007866,7214009,7241640,7290866,7417832
SSF,SP.DYN.LE00.IN,56.72547002,57.45600208,58.14957771,58.80138624,59.40479692,59.95283057,60.44239356,60.8800163,61.27303249,61.62745154,61.95110854
SST,DT.ODA.ODAT.CD,3957510000,3845949979,3735980010,3766680027,3213590000,2801819993,2663570010,3258539997,3493810003,3662770002,
SST,NY.GDP.PCAP.CD,11170.41723,13210.26675,13523.41851,13820.56344,14001.86934,11746.83968,11348.57057,12064.64049,13015.08585,12615.13255,10787.66873
SST,SE.ADT.LITR.ZS,83.99236298,84.53431702,84.7060318,85.03681946,85.36804199,86.4052124,86.35237122,86.51476288,86.69132233,86.90550232,87.10610962
SST,SM.POP.REFG,77587,73422,67183,68203,65602,58715,59477,63909,56750,58366,63220
SST,SM.POP.REFG.OR,90574,74974,60264,47442,42262,40336,37445,37596,40457,39870,31556
SST,SP.DYN.LE00.IN,66.2160538,66.75396751,67.27436814,67.77178784,68.20777193,68.61396325,68.95841795,69.27615231,69.54213469,69.78132338,69.9519871
STP,DT.ODA.ODAT.CD,50189998.63,73480003.36,50659999.85,53750000,41380001.07,48950000.76,47040000.92,40240001.68,52130001.07,50790000.92,91849998.47
STP,NY.GDP.PCAP.CD,1090.260763,1254.541598,1330.620114,1564.768548,1770.467688,1584.775657,1700.097997,1813.807434,1953.513257,1987.579702,2157.840446
STP,SE.ADT.LITR.ZS,,,90.14309692,,,,,,92.81664276,,
STP,SM.POP.REFG,,,,,,,,,,,
STP,SM.POP.REFG.OR,32,32,31,31,24,24,31,31,31,28,28
STP,SP.DYN.LE00.IN,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,70.385,70.583
SUR,DT.ODA.ODAT.CD,100809997.6,76330001.83,40349998.47,30819999.69,13390000.34,15979999.54,16530000.69,20129999.16,14159999.85,23469999.31,27090000.15
SUR,NY.GDP.PCAP.CD,8255.874872,8263.203803,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666
SUR,SE.ADT.LITR.ZS,94.67575073,,92.86865997,,,,,,94.38327026,,
SUR,SM.POP.REFG,,,,,,,,34,41,44,19
SUR,SM.POP.REFG.OR,24,22,14,17,17,19,16,17,22,17,17
SUR,SP.DYN.LE00.IN,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682,71.802
SVK,DT.ODA.ODAT.CD,,,,,,,,,,,
SVK,NY.GDP.PCAP.CD,16841.76774,18430.1298,17429.82975,18208.41759,18655.79011,16342.21626,16512.29299,17538.04858,19389.98216,19303.54566,19266.51357
SVK,SE.ADT.LITR.ZS,,,,,,,,,,,
SVK,SM.POP.REFG,451,535,650,691,791,816,980,912,938,965,1006
SVK,SM.POP.REFG.OR,157,271,231,321,316,325,792,913,1218,1343,1368
SVK,SP.DYN.LE00.IN,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.66585366,76.86585366
SVN,DT.ODA.ODAT.CD,,,,,,,,,,,
SVN,NY.GDP.PCAP.CD,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26116.85636,25942.95477,25489.50023
SVN,SE.ADT.LITR.ZS,,,,,99.69999695,,,,,,
SVN,SM.POP.REFG,315,134,169,202,251,284,454,611,746,741,823
SVN,SM.POP.REFG.OR,35,30,32,27,25,21,20,17,19,19,17
SVN,SP.DYN.LE00.IN,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.52926829,80.53170732
SWE,DT.ODA.ODAT.CD,,,,,,,,,,,
SWE,NY.GDP.PCAP.CD,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52300.2062
SWE,SE.ADT.LITR.ZS,,,,,,,,,,,
SWE,SM.POP.REFG,82620,86603,92869,114172,142197,169516,230158,240954,248210,253787,248372
SWE,SM.POP.REFG.OR,23,23,21,18,18,18,13,14,16,13,8
SWE,SP.DYN.LE00.IN,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561,82.40731707
SWZ,DT.ODA.ODAT.CD,91139999.39,124089996.3,89580001.83,117790000.9,86370002.75,92629997.25,147639999.4,147610000.6,121300003.1,70510002.14,104959999.1
SWZ,NY.GDP.PCAP.CD,4168.489403,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4107.094431,3889.851226,3434.721798
SWZ,SE.ADT.LITR.ZS,83.09828949,,,,,,,,88.41938019,,
SWZ,SM.POP.REFG,757,757,499,501,511,694,725,790,874,940,945
SWZ,SM.POP.REFG.OR,32,39,59,103,151,213,224,231,237,224,198
SWZ,SP.DYN.LE00.IN,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401,60.194,60.721
SXM,DT.ODA.ODAT.CD,,,,,,,,,,,
SXM,NY.GDP.PCAP.CD,,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,,
SXM,SE.ADT.LITR.ZS,,,,,,,,,,,
SXM,SM.POP.REFG,,5,5,5,5,5,5,5,5,5,
SXM,SM.POP.REFG.OR,,,,,,,,,,,
SXM,SP.DYN.LE00.IN,,,73.05365854,,77.06829268,77.2195122,78.29268293,,,,
SYC,DT.ODA.ODAT.CD,53930000.31,22719999.31,34740001.68,27420000.08,12000000,6780000.21,5800000.191,16200000.76,,,
SYC,NY.GDP.PCAP.CD,10804.7233,12189.06375,11998.41987,14764.91886,15188.18905,15157.50183,15740.11063,16416.72607,16910.66792,17252.02078,12193.88687
SYC,SE.ADT.LITR.ZS,93.95423126,,,,,,,,95.8677063,,
SYC,SM.POP.REFG,,,,,,,,,,,
SYC,SM.POP.REFG.OR,47,39,30,24,23,19,10,10,15,15,10
SYC,SP.DYN.LE00.IN,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146,77.23658537
SYR,DT.ODA.ODAT.CD,131059997.6,335519989,1660430054,3624979980,4166979980,4898459961,8895750000,10407330078,9994629883,10097929688,10005980469
SYR,NY.GDP.PCAP.CD,11820.60778,3491.952576,2158.525351,1151.901597,1179.858296,979.1444387,713.029204,955.836559,1265.60619,,
SYR,SE.ADT.LITR.ZS,,,,,,,,,,,
SYR,SM.POP.REFG,1482272,1242381,975685,666541,677751,555766,562821,571298,578956,578525,584034
SYR,SM.POP.REFG.OR,18451,19931,729011,2468323,3887490,4873236,5524511,6310498,6654374,6615249,6702910
SYR,SP.DYN.LE00.IN,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779,72.697,73.651
TCA,DT.ODA.ODAT.CD,,,,,,,,,,,
TCA,NY.GDP.PCAP.CD,21029.69594,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
TCA,SE.ADT.LITR.ZS,,,,,,,,,,,
TCA,SM.POP.REFG,,,,5,5,5,5,5,5,5,8
TCA,SM.POP.REFG.OR,,14,14,15,15,14,14,14,14,14,14
TCA,SP.DYN.LE00.IN,,,,,,,,,,,
TCD,DT.ODA.ODAT.CD,490160003.7,457660003.7,475000000,459339996.3,391929992.7,606409973.1,624460022,648979980.5,874159973.1,641780029.3,1036650024
TCD,NY.GDP.PCAP.CD,892.5688697,984.7361305,967.3529488,979.8117426,1020.287979,776.0197523,693.4497674,665.9488849,726.1510071,709.5400432,652.3492096
TCD,SE.ADT.LITR.ZS,,,,,,26.00299072,22.31155014,,,,
TCD,SM.POP.REFG,347931,366491,373690,434476,452897,369538,391235,411475,451203,442670,478649
TCD,SM.POP.REFG.OR,53713,42619,39674,48618,48236,14921,14176,16325,10895,11163,10388
TCD,SP.DYN.LE00.IN,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977,54.239,54.505
TEA,DT.ODA.ODAT.CD,8729350179,6583340042,8085950115,11180440220,8651560068,7703729876,6993940141,7501439985,7447720049,6417329926,
TEA,NY.GDP.PCAP.CD,4058.461589,4924.194862,5445.92507,5958.159193,6371.660419,6583.953456,6674.255578,7238.969962,8042.948352,8268.375718,8361.938147
TEA,SE.ADT.LITR.ZS,94.54157257,94.38781738,94.61257935,94.71494293,95.13671112,95.35286713,95.48483276,95.6769104,95.82859802,95.97810364,96.12631989
TEA,SM.POP.REFG,491982,488493,487095,547854,545086,519775,534282,551510,567710,551469,552178
TEA,SM.POP.REFG.OR,986211,987811,988849,1029981,1042981,1016738,1064727,1734928,1727836,1642065,1631985
TEA,SP.DYN.LE00.IN,73.11046429,73.39791418,73.68783665,73.97706926,74.26355766,74.53991042,74.79995657,75.0402245,75.2562801,75.44843511,75.61974318
TEC,DT.ODA.ODAT.CD,7066259998,10248660049,9791779972,8756000103,10142060001,8392490032,9600769960,9627040028,7501140114,7266629974,
TEC,NY.GDP.PCAP.CD,8309.822094,10041.79739,10432.47121,11000.65912,10330.80505,8019.897882,7677.406606,8562.533645,8876.157251,9026.080646,8406.890911
TEC,SE.ADT.LITR.ZS,98.42804718,98.64798737,98.76374054,98.80722046,98.83760071,98.86424255,98.96904755,98.948349,98.9805069,99.01315308,99.04428101
TEC,SM.POP.REFG,156338,152715,392301,733119,1938361,2965437,3204953,3711405,3863743,3723050,3856135
TEC,SM.POP.REFG.OR,703510,665883,648398,335903,543371,599922,501186,400446,361916,344746,406971
TEC,SP.DYN.LE00.IN,71.32219579,71.88095089,72.21221885,72.6319155,72.88198146,73.14732169,73.50717104,73.90360241,74.04564655,74.32073536,73.48326882
TGO,DT.ODA.ODAT.CD,403380004.9,542380004.9,245070007.3,226320007.3,210940002.4,199470001.2,168250000,344950012.2,336679992.7,403720001.2,560880004.9
TGO,NY.GDP.PCAP.CD,534.0447826,587.0974928,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925
TGO,SE.ADT.LITR.ZS,,60.40993881,,,,63.74562073,,,,66.53707886,
TGO,SM.POP.REFG,14051,19271,23539,20613,21773,21949,12486,12425,12335,11964,10798
TGO,SM.POP.REFG.OR,18308,17853,15683,10301,9271,8774,8296,8115,8029,8034,7704
TGO,SP.DYN.LE00.IN,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,61.042,61.34
THA,DT.ODA.ODAT.CD,-20360000.61,-134119995.1,-131419998.2,28790000.92,354510009.8,58669998.17,227779998.8,250220001.2,-419350006.1,-351700012.2,197850006.1
THA,NY.GDP.PCAP.CD,5076.339872,5492.1215,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7298.947146,7814.384431,7158.766684
THA,SE.ADT.LITR.ZS,96.4309082,,,93.70207214,,92.86830902,,,93.76776123,,
THA,SM.POP.REFG,96666,89245,84475,136489,130227,108252,106431,104605,102234,97556,96179
THA,SM.POP.REFG.OR,351,365,378,220,223,209,147,164,183,173,174
THA,SP.DYN.LE00.IN,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,77.15,77.344
TJK,DT.ODA.ODAT.CD,387950012.2,276130004.9,379019989,373429992.7,336980011,410489990.2,346079986.6,312089996.3,391899993.9,348100006.1,751229980.5
TJK,NY.GDP.PCAP.CD,749.5524123,847.3824321,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,852.8309878
TJK,SE.ADT.LITR.ZS,,,,,99.80000305,,,,,,
TJK,SM.POP.REFG,3131,3322,2248,2050,2027,1963,2724,2521,2654,3788,5578
TJK,SM.POP.REFG.OR,573,604,669,657,722,790,932,1369,1695,1987,2219
TJK,SP.DYN.LE00.IN,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879,71.097,71.301
TKM,DT.ODA.ODAT.CD,43799999.24,40819999.69,36400001.53,35909999.85,34479999.54,22270000.46,32180000.31,28139999.39,20030000.69,25170000.08,35419998.17
TKM,NY.GDP.PCAP.CD,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,
TKM,SE.ADT.LITR.ZS,,,,,99.69999695,,,,,,
TKM,SM.POP.REFG,64,59,46,45,34,25,26,22,21,21,20
TKM,SM.POP.REFG.OR,723,711,708,502,470,446,371,365,457,478,498
TKM,SP.DYN.LE00.IN,66.657,66.928,67.167,67.375,67.552,67.704,67.835,67.956,68.073,68.191,68.313
TLA,DT.ODA.ODAT.CD,8078940149,8351770000,7673029986,7593969978,7534190110,7426790017,6981720131,6371339996,7997159986,6927679947,
TLA,NY.GDP.PCAP.CD,8988.807634,10137.84828,10124.03757,10260.50582,10349.12339,8480.625831,8185.147519,9037.781171,8740.515234,8519.254425,7062.47559
TLA,SE.ADT.LITR.ZS,91.45825195,92.06757355,92.29743958,92.34657288,92.80142212,92.9957962,93.47264099,93.59078217,93.7561264,94.19448853,94.35630798
TLA,SM.POP.REFG,373215,377162,380102,381363,352087,337099,321777,251629,215247,257589,308390
TLA,SM.POP.REFG.OR,463105,475911,483211,488713,454856,440858,414232,311092,284896,432300,528620
TLA,SP.DYN.LE00.IN,73.98334578,74.17297212,74.35526705,74.5302464,74.7001817,74.86655945,75.03055859,75.19428209,75.35732803,75.52038777,75.68282207
TLS,DT.ODA.ODAT.CD,289950012.2,275720001.2,283640014.6,258570007.3,249539993.3,212289993.3,223699996.9,231960006.7,207649993.9,229899993.9,249679992.7
TLS,NY.GDP.PCAP.CD,806.4143493,936.4485956,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738
TLS,SE.ADT.LITR.ZS,58.30897903,,,,,,,,68.0668335,,
TLS,SM.POP.REFG,,,,,,,,,,,
TLS,SM.POP.REFG.OR,8,8,8,8,13,19,19,13,12,17,11
TLS,SP.DYN.LE00.IN,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26,69.495,69.712
TMN,DT.ODA.ODAT.CD,6964450088,8048189842,10394770088,17089959671,17543759949,16339950272,23118130127,25014159485,28730490097,25638009430,
TMN,NY.GDP.PCAP.CD,4773.523663,4844.532502,5116.595184,4616.20005,4465.587777,3939.384091,3968.09362,3867.06706,3605.440104,3573.155702,3189.795404
TMN,SE.ADT.LITR.ZS,74.06036377,74.29205322,77.31735229,76.93566895,78.60375977,76.40354156,77.60456848,78.83197784,75.72257996,76.09990692,76.47659302
TMN,SM.POP.REFG,5824925,5478980,5325147,6400180,6947533,6757522,6751336,6824725,6863538,6848435,6585643
TMN,SM.POP.REFG.OR,1811850,1563387,1597034,2975830,4375712,5276211,5997426,6866656,7246723,7182022,7268711
TMN,SP.DYN.LE00.IN,72.00580157,72.20270146,72.39759622,72.59565309,72.79524159,72.99505254,73.19351106,73.39007584,73.58362363,73.77423568,73.96238432
TON,DT.ODA.ODAT.CD,66319999.69,88559997.56,78180000.31,81089996.34,80330001.83,68400001.53,82610000.61,87220001.22,97449996.95,107949996.9,162889999.4
TON,NY.GDP.PCAP.CD,3527.952342,4002.813771,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449
TON,SE.ADT.LITR.ZS,,99.38552856,,,,,,,99.41436768,,
TON,SM.POP.REFG,,,,,,,,,,,
TON,SM.POP.REFG.OR,5,7,11,16,19,22,25,34,32,32,31
TON,SP.DYN.LE00.IN,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801,70.907,71.018
TSA,DT.ODA.ODAT.CD,14838659828,16698280357,13999030079,13871940220,15501880257,15596229959,13754680145,14906799999,12130309952,15359920090,
TSA,NY.GDP.PCAP.CD,1257.499508,1368.916304,1366.059425,1383.316909,1496.014996,1543.048131,1696.739629,1911.329754,1944.006635,1987.56834,1875.441391
TSA,SE.ADT.LITR.ZS,66.01901245,66.51319122,67.26777649,68.0131073,68.73478699,69.65734863,70.9991684,71.69515228,72.24388123,72.95144653,73.65451813
TSA,SM.POP.REFG,2411151,2193334,2127348,2099345,2277339,2285493,1912223,2620697,2600363,2562316,2593688
TSA,SM.POP.REFG.OR,3344515,2928092,2842239,2788669,3107703,3134442,2765647,2909950,2973842,3024300,2916419
TSA,SP.DYN.LE00.IN,66.8487685,67.25831619,67.64633754,68.00771543,68.34020332,68.64190072,68.9161581,69.17132773,69.41226994,69.64361743,69.8678468
TSS,DT.ODA.ODAT.CD,40322719830,42720539804,41756770072,43313180104,40629400218,40149810089,38903390037,43799079661,44099409754,48633930111,
TSS,NY.GDP.PCAP.CD,1670.554032,1830.882645,1852.840892,1913.737226,1928.534202,1692.674294,1538.244417,1622.982614,1606.863419,1618.920771,1501.779422
TSS,SE.ADT.LITR.ZS,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012,63.54935837,64.25765991,64.51748657,65.03897858,65.46861267,65.85871887
TSS,SM.POP.REFG,2195416,2699443,2835685,3005564,3745809,4471283,5191332,6327923,6400172,6402984,6657668
TSS,SM.POP.REFG.OR,2810109,3371568,3535044,3702387,4479221,5233445,6007866,7214009,7241640,7290866,7417832
